# x1 x2 x3
# 101 3
# 101 3
 5.50000000e-01 -8.16025404e-01  0.00000000e+00
 5.55431493e-01 -8.12866737e-01  0.00000000e+00
 5.60843032e-01 -8.09674006e-01  0.00000000e+00
 5.66234404e-01 -8.06447337e-01  0.00000000e+00
 5.71605396e-01 -8.03186856e-01  0.00000000e+00
 5.76955795e-01 -7.99892693e-01  0.00000000e+00
 5.82285392e-01 -7.96564978e-01  0.00000000e+00
 5.87593975e-01 -7.93203841e-01  0.00000000e+00
 5.92881334e-01 -7.89809417e-01  0.00000000e+00
 5.98147262e-01 -7.86381838e-01  0.00000000e+00
 6.03391549e-01 -7.82921241e-01  0.00000000e+00
 6.08613990e-01 -7.79427761e-01  0.00000000e+00
 6.13814377e-01 -7.75901536e-01  0.00000000e+00
 6.18992506e-01 -7.72342707e-01  0.00000000e+00
 6.24148173e-01 -7.68751413e-01  0.00000000e+00
 6.29281172e-01 -7.65127796e-01  0.00000000e+00
 6.34391303e-01 -7.61471999e-01  0.00000000e+00
 6.39478363e-01 -7.57784166e-01  0.00000000e+00
 6.44542152e-01 -7.54064444e-01  0.00000000e+00
 6.49582468e-01 -7.50312978e-01  0.00000000e+00
 6.54599115e-01 -7.46529918e-01  0.00000000e+00
 6.59591893e-01 -7.42715412e-01  0.00000000e+00
 6.64560605e-01 -7.38869611e-01  0.00000000e+00
 6.69505055e-01 -7.34992666e-01  0.00000000e+00
 6.74425049e-01 -7.31084732e-01  0.00000000e+00
 6.79320391e-01 -7.27145961e-01  0.00000000e+00
 6.84190889e-01 -7.23176511e-01  0.00000000e+00
 6.89036350e-01 -7.19176536e-01  0.00000000e+00
 6.93856583e-01 -7.15146196e-01  0.00000000e+00
 6.98651397e-01 -7.11085649e-01  0.00000000e+00
 7.03420604e-01 -7.06995056e-01  0.00000000e+00
 7.08164015e-01 -7.02874577e-01  0.00000000e+00
 7.12881443e-01 -6.98724377e-01  0.00000000e+00
 7.17572701e-01 -6.94544618e-01  0.00000000e+00
 7.22237605e-01 -6.90335466e-01  0.00000000e+00
 7.26875970e-01 -6.86097087e-01  0.00000000e+00
 7.31487613e-01 -6.81829648e-01  0.00000000e+00
 7.36072352e-01 -6.77533318e-01  0.00000000e+00
 7.40630006e-01 -6.73208265e-01  0.00000000e+00
 7.45160395e-01 -6.68854662e-01  0.00000000e+00
 7.49663341e-01 -6.64472680e-01  0.00000000e+00
 7.54138664e-01 -6.60062491e-01  0.00000000e+00
 7.58586190e-01 -6.55624270e-01  0.00000000e+00
 7.63005742e-01 -6.51158193e-01  0.00000000e+00
 7.67397146e-01 -6.46664435e-01  0.00000000e+00
 7.71760228e-01 -6.42143174e-01  0.00000000e+00
 7.76094816e-01 -6.37594588e-01  0.00000000e+00
 7.80400740e-01 -6.33018857e-01  0.00000000e+00
 7.84677828e-01 -6.28416162e-01  0.00000000e+00
 7.88925913e-01 -6.23786684e-01  0.00000000e+00
 7.93144825e-01 -6.19130606e-01  0.00000000e+00
 7.97334400e-01 -6.14448112e-01  0.00000000e+00
 8.01494472e-01 -6.09739387e-01  0.00000000e+00
 8.05624875e-01 -6.05004616e-01  0.00000000e+00
 8.09725448e-01 -6.00243987e-01  0.00000000e+00
 8.13796029e-01 -5.95457688e-01  0.00000000e+00
 8.17836456e-01 -5.90645907e-01  0.00000000e+00
 8.21846570e-01 -5.85808834e-01  0.00000000e+00
 8.25826212e-01 -5.80946660e-01  0.00000000e+00
 8.29775227e-01 -5.76059578e-01  0.00000000e+00
 8.33693457e-01 -5.71147780e-01  0.00000000e+00
 8.37580749e-01 -5.66211461e-01  0.00000000e+00
 8.41436948e-01 -5.61250814e-01  0.00000000e+00
 8.45261903e-01 -5.56266036e-01  0.00000000e+00
 8.49055462e-01 -5.51257324e-01  0.00000000e+00
 8.52817475e-01 -5.46224875e-01  0.00000000e+00
 8.56547795e-01 -5.41168888e-01  0.00000000e+00
 8.60246274e-01 -5.36089563e-01  0.00000000e+00
 8.63912765e-01 -5.30987100e-01  0.00000000e+00
 8.67547125e-01 -5.25861701e-01  0.00000000e+00
 8.71149209e-01 -5.20713568e-01  0.00000000e+00
 8.74718876e-01 -5.15542904e-01  0.00000000e+00
 8.78255984e-01 -5.10349913e-01  0.00000000e+00
 8.81760394e-01 -5.05134800e-01  0.00000000e+00
 8.85231968e-01 -4.99897772e-01  0.00000000e+00
 8.88670568e-01 -4.94639035e-01  0.00000000e+00
 8.92076059e-01 -4.89358796e-01  0.00000000e+00
 8.95448306e-01 -4.84057265e-01  0.00000000e+00
 8.98787176e-01 -4.78734650e-01  0.00000000e+00
 9.02092538e-01 -4.73391161e-01  0.00000000e+00
 9.05364260e-01 -4.68027009e-01  0.00000000e+00
 9.08602214e-01 -4.62642407e-01  0.00000000e+00
 9.11806272e-01 -4.57237567e-01  0.00000000e+00
 9.14976308e-01 -4.51812701e-01  0.00000000e+00
 9.18112195e-01 -4.46368025e-01  0.00000000e+00
 9.21213811e-01 -4.40903754e-01  0.00000000e+00
 9.24281033e-01 -4.35420102e-01  0.00000000e+00
 9.27313740e-01 -4.29917286e-01  0.00000000e+00
 9.30311812e-01 -4.24395525e-01  0.00000000e+00
 9.33275131e-01 -4.18855035e-01  0.00000000e+00
 9.36203579e-01 -4.13296035e-01  0.00000000e+00
 9.39097042e-01 -4.07718745e-01  0.00000000e+00
 9.41955405e-01 -4.02123386e-01  0.00000000e+00
 9.44778555e-01 -3.96510177e-01  0.00000000e+00
 9.47566380e-01 -3.90879341e-01  0.00000000e+00
 9.50318771e-01 -3.85231099e-01  0.00000000e+00
 9.53035620e-01 -3.79565676e-01  0.00000000e+00
 9.55716817e-01 -3.73883294e-01  0.00000000e+00
 9.58362259e-01 -3.68184178e-01  0.00000000e+00
 9.60971840e-01 -3.62468552e-01  0.00000000e+00
 9.63545458e-01 -3.56736643e-01  0.00000000e+00
